TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
115.914013605,0.980731,0.143236,0.825166,1.44484,0.066554,0.676532,2.61945,0.381614,0.308869,0.0139919,1.10944,0.224937
115.960453515,0.685338,0.116344,2.32421,0.839239,0.154879,0.452849,2.13951,0.543,0.283893,0.342972,1.14956,0.26817
116.006893424,0.460424,0.122091,3.20448,0.18191,0.000279211,0.190347,1.65695,0.464876,0.373864,1.14397,0.809472,0.249564
116.053333333,0.219108,0.0783189,3.70994,0,0.0363102,0.100365,2.13973,0.123385,0.24201,1.75824,0.164414,0.113921
116.099773243,0.14193,0.3085,3.77192,0,0.447689,0,2.48786,0.00470267,0.140753,2.48405,0.0212678,0.00111286
116.146213152,0.153723,0.191143,3.87296,0,0.528232,0.0144511,2.44395,0.0122333,0.168783,2.48438,0.0285185,0
116.192653061,0.140058,0.15105,3.99124,0.00101081,0.414703,0.0172619,2.50446,0.0758114,0.10114,2.37249,0.0430991,0
116.239092971,0.18272,0.104902,4.19782,0.0139412,0.315992,0,2.43987,0.158697,0.00831331,1.86851,0.00571992,0
116.285532880,0.121562,0.147694,3.97971,0.0153037,0.411235,0.00312064,2.0427,0.620618,0,1.60992,0.084558,0
116.331972789,0.0475655,0.119538,3.82068,0.00267505,0.38003,0.0018006,1.53399,0.548487,0.138741,2.3964,0.497359,0
116.378412698,0.000154,0.0639184,4.11101,0,0.0847291,0,1.13714,0.341262,0.437241,2.61701,0.54296,0
116.424852608,5.65271e-05,0.00407915,4.38386,0,0,0.00104398,1.69386,0.0515215,0.751567,2.36923,0.240286,0.0688582
116.471292517,0,0.0018509,4.41288,0,0,0,1.90039,0.0324283,0.894871,2.29603,0.153798,0.0884353
116.517732426,0,0.0017226,4.28588,0,0.426795,0.0184807,1.77295,0.00444558,0.423318,2.50954,0.159752,0.0751309
116.564172336,0.347314,0.0175667,3.69325,0.00345973,1.36115,0.0212013,1.41497,0.0679839,0.0562408,1.76863,0.723015,0.369577
116.610612245,0.560081,0,3.1416,0.00476176,1.68555,0.13627,1.1395,0.0880744,0.0905936,1.68034,0.889031,0.355917
116.657052154,0.649302,0,3.06621,0.00136425,1.4161,0.388128,1.18313,0.129529,0.222581,1.9089,0.893192,0.179787
116.703492063,0.658535,0,3.24182,0,0.810202,0.388987,1.2948,0.203625,0.349857,2.20413,0.729264,0.0160731
116.749931973,0.542184,0.00242379,3.83043,0,0.452417,0.381003,2.0573,0.0959654,0.256488,2.52831,0.104077,0.0462112
116.796371882,0.0150536,0.00429553,4.1424,0,0.0110787,0.129979,2.36006,0.0961578,0.0952817,2.34979,0.000597598,0.104084
116.842811791,0.000580932,0.00155853,4.32484,0,0,0.0402013,2.39851,0.0325928,0.0779136,1.87135,0,0.0172387
116.889251701,0.0492585,0.000344615,4.36793,0,0,0.0278778,2.20187,0.0285353,0.012219,1.67581,0,0.0288445
116.935691610,0.172426,0.092154,4.28554,0,0,0.0710755,1.92638,0.0159775,0.00925079,1.8179,0,0.0549459
116.982131519,0.185394,0.172376,4.22366,0,0.0282806,0.208322,1.92452,0,0.0542088,2.03306,0,0.0322964
117.028571429,0.186073,0.182994,4.01397,0.000401446,0.00961987,0.378029,1.9608,0.0310355,0.171096,2.24962,0,0.0542785
117.075011338,0.205151,0.0679635,3.67082,0.0216593,0,0.576879,1.67115,0.820373,0.179728,2.38032,0,0
117.121451247,0.076347,0.276457,3.31174,0.0396959,0,0.454979,0.970462,1.38578,0.0997556,2.17514,0,3.76257e-05
117.167891156,0.053119,0.611624,2.98483,0.256642,0.0242472,0.186382,0.87474,1.75544,7.06875e-05,2.26097,0,0.0149503
117.214331066,0.181865,0.886572,2.52715,0.243994,0.0996632,0.177168,0.669171,2.07796,0.0148614,2.36498,0,0.0579951
117.260770975,0.259236,0.823491,2.44112,0.134595,0.118084,0.109545,0.284204,2.53707,0.00115953,2.62207,0.0138965,0.0560201
117.307210884,0.355466,0.644569,2.49519,0.0219683,0.117614,0.150977,0.131755,2.6012,0.0450578,2.58955,0.0344067,0.0159657
117.353650794,0.45516,0.374417,2.48381,0.00787523,0.107235,0.145041,0.290032,2.73545,0.0664881,2.21875,0.0469348,0
117.400090703,0.415715,0,2.82786,0.0127852,0.0956245,0.0963425,0.402461,3.04797,0.0945455,1.67089,0.0420515,0
117.446530612,0.217317,0.0552388,2.8922,0,0.0629493,0.149782,0.269291,3.38568,0.0491167,1.50715,0.00452413,0
117.492970522,0.0353638,0.152877,3.27352,0,0.0197063,0.190885,0.224778,3.43328,0,1.39507,0.00268507,0.00801627
117.539410431,0.222546,0.218783,3.07568,0.0915014,0.015296,0,0.424155,3.06446,0.0170547,1.11817,0.24121,0.0343716
117.585850340,0.189898,0.333597,2.97553,0.0334811,0.0223171,0,0.766725,2.74539,0.279745,1.15491,0.360185,0.0413215
117.632290249,0.215749,0.297982,3.03113,0,0,0,0.970767,2.67777,0.293262,1.24849,0.316953,0.018507
117.678730159,0.200737,0.220616,3.14498,0,0,0,1.24299,2.68211,0.272544,1.2894,0.124842,0
117.725170068,0.152671,0.16187,3.23021,0,0,0,1.40958,2.73764,0.207657,1.29966,0.0882103,0
117.771609977,0.188553,0.02783,3.13112,0,0,0,1.69391,2.55454,0.071947,1.2432,0.132623,0
117.818049887,0.663927,0.0829142,2.91063,0.390678,0.0261923,0.0203088,1.308,1.87257,0.518448,1.14903,0.591012,0
117.864489796,0.972656,0.141353,2.67545,0.553944,0.0253564,0,0.60379,2.45701,0.662365,1.22487,0.63809,0.000167928
117.910929705,1.23912,0.152155,2.57454,0.627681,0.024916,0.0485371,0.497269,2.53716,0.547196,1.24629,0.595913,0.000583383
117.957369615,1.38389,0.117661,2.34645,0.73338,0.0210569,0.104305,0.271863,2.66324,0.184583,1.12185,0.583883,0.00064952
118.003809524,1.26137,0.0122059,2.73194,0.683806,0.0129623,0.0465938,0.136247,2.91987,0.122886,0.947163,0.547346,0.0646405
118.050249433,1.05464,0,3.22693,0.070871,0.00732284,0,0.0363984,3.20002,0.310642,0.797256,0.301278,0.0333251
118.096689342,0.733915,0.000379558,3.12888,0.0129237,0.0838074,0,0.0103009,2.91557,0.326283,1.22356,0.175319,0.021259
118.143129252,0.295605,0.231916,2.62489,0.00760256,0.871793,0.043727,0,2.03251,0.115964,2.35391,0.405023,0.148426
118.189569161,0.198308,0.257081,1.78823,0,1.49214,0.37988,0,1.4041,0.132837,3.06524,0.14762,0.199583
118.236009070,0.197008,0.310904,1.60085,0,1.6741,0.532068,0,0.992962,0.141779,3.24948,0.0760557,0.172315
118.282448980,0.180055,0.441948,1.9378,0,1.62474,0.440587,0.160976,0.826288,0.137011,3.05261,0.000349917,0.106933
118.328888889,0.15421,0.472529,2.22349,0,1.39299,0.425634,0.365136,0.896469,0.134331,2.77458,0,0.0666236
118.375328798,0.132311,0.362935,2.48725,0,1.08053,0.433635,0.906048,0.846255,0.129261,2.43263,0,0.0112907
118.421768707,0.120101,0.0574687,3.25989,0.00653574,0.0708008,0.0237068,1.94102,0.81841,0.0814337,2.11054,0.000921741,0.0185433
118.468208617,0.116027,0.0156757,3.61379,0.157032,0,0.0279685,2.59495,0.302371,0.0503064,1.56273,0.201884,0
118.514648526,0.109486,0.000953615,3.97566,0.098403,0,0.0204857,2.4064,0.0971925,0.0596937,1.89617,0.471467,0.00139722
118.561088435,0.0741049,0,4.19924,0.0116747,0,0.0839604,2.1079,0.056406,0.030787,2.15109,0.502861,0.0068614
118.607528345,0.0440139,0,4.27378,0.00535964,0.0793392,0.161269,1.96191,0.070804,0.00294201,2.32374,0.397084,0
118.653968254,0.0617318,0,4.33468,0,0.124751,0.170996,2.20148,0.116584,0.0012745,2.52558,0.124632,5.89467e-05
118.700408163,0.0618202,0.000652535,4.26674,0.0678741,0.0695461,0.250277,2.3327,0.097889,0.000155303,2.61366,0.0785762,0.000181601
118.746848073,0.0427736,0.000344552,4.03407,0.0453146,0,0.166211,2.46866,0.0508892,0.00521213,2.51563,0.0198264,0.0489163
118.793287982,0.145795,0.737774,3.09504,0,0.0238846,0.197414,2.50123,0.0710121,0.0115418,2.37785,0,5.62468e-05
118.839727891,0.415213,0.846909,2.83608,0,0.0198862,0.141018,2.46917,0.0281856,0.0549676,2.22255,0,0
118.886167800,0.948015,0.753927,2.97746,0.0108878,0.0222611,0.0328257,2.69593,0.0164862,0.0024239,2.16256,0.0124257,0
118.932607710,1.26179,0.485199,2.76517,0,0.0296213,0,2.66621,0.0173676,0.235773,2.19838,0.177924,0.0177971
118.979047619,1.28479,0.175528,2.82448,0,0.0257439,0.0827675,2.65175,0.0554222,0.354301,2.31506,0.197614,0.0261096
119.025487528,0.924452,0.0694405,3.20565,0,0.201166,0.0241909,2.68894,0.0118553,0.269199,2.50744,0.220868,0.0461759
119.071927438,0,0.865425,3.15893,0,0.0703288,0.00767823,2.57469,0.0371932,0.330404,2.57385,0.226765,0.0437867
119.118367347,0.0426394,0.9276,2.88508,0.00789442,0,0.0121007,2.55025,0.0373855,0.422198,2.63399,0.181648,0.093011
119.164807256,0.1759,1.12531,2.7125,0.00639438,0.0203377,0.0108363,2.47231,0.0377384,0.446459,2.51108,0.173567,0.07706
119.211247166,0.265853,0.971977,2.54354,0.00180967,0.0289327,0.0127731,2.34823,0.1129,0.479238,2.15793,0.173707,0.018812
119.257687075,0.542234,0.6923,2.41253,0,0.0331667,0.0196076,1.92456,0.137092,0.868441,1.37591,0.167528,0.00313743
119.304126984,0.885158,0.322447,2.43826,0.00249344,0.0266986,0.0247008,1.75561,0.130034,1.49363,1.0063,0.133055,0.0239317
119.350566893,0.927232,0.0474071,2.44363,0.0222474,0.0130353,0.0329662,1.54289,0.186724,1.63588,1.00823,0.00618627,0.150925
119.397006803,1.12694,0.114748,1.98416,0.0166743,0.161741,0.0670684,1.33807,0.197913,1.2279,1.82402,0.0681003,0.513116
119.443446712,0.718546,0.0257027,1.41752,0.0214266,0.552662,0.0332034,1.26402,0.199658,0.763391,2.87606,0.153505,0.5117
119.489886621,0.0287977,0.062188,1.20175,0.00742219,0.713992,0.0976093,1.39238,0.132447,0.394476,3.36253,0.215944,0.538092
119.536326531,0.114792,0.0901689,1.19149,0,0.741396,0.135174,1.20543,0.0157395,0.100397,3.41757,0.227393,0.519046
119.582766440,0.221832,0.232504,1.0186,0.0770684,0.624788,0.0745372,0.837406,0.0100526,0.111224,3.39166,0.219505,0.521861
119.629206349,0.241814,0.357495,0.712158,0.187856,0.409364,0.0560595,0.666489,0.00784369,0.231809,2.93783,0.203503,0.56626
119.675646259,0.188714,0.294753,0.555494,0.206247,0.548491,0.0655092,0.685164,0.00708239,0.359468,2.26296,0.177504,0.526325
119.722086168,0.0294446,0.587152,0.53775,0.171567,0.941236,0.0873951,0.556479,0.00919809,0.354174,2.45052,0.162488,0.418788
119.768526077,0.046099,0.690078,0.393227,0.149428,1.13306,0.059016,0.464886,0.0131768,0.417883,3.13532,0.155259,0.319604
119.814965986,0,0.728842,0.171771,0.0694706,1.34539,0.0307004,0.393342,0.0884626,0.464578,3.61607,0.0580651,0.434464
119.861405896,0,0.649567,0.431258,0.0105345,1.43902,0.0205742,0.32579,0.0216832,0.38842,3.43258,0.306401,0.430442
119.907845805,0.0102423,0.377329,0.415905,1.24403,0.730973,0.125346,0.0112227,0.104008,0.387196,2.22031,1.02594,0.777335
119.954285714,0.123694,0.338913,0.308424,1.16518,0.354985,0.593687,0.00877342,0.063107,0.49308,2.31013,0.679228,0.678383
120.000725624,0.217556,0.226333,0.265842,1.01162,0.456025,0.849856,0.871874,0.000203558,0.44884,2.03482,0.446547,0.526286
120.047165533,0.213818,0.309949,0.0457663,0.789005,0.453148,0.855645,1.41279,0.000998049,0.447538,1.87861,0.386707,0.452837
120.093605442,0.105904,0.214585,0.0331161,0.799754,0.424623,0.754395,1.64547,0.295287,0.406483,1.46265,0.348678,0.308926
120.140045351,0.000258461,0.0197452,0.00944664,0.824891,0.160814,0.26128,1.2054,1.32062,0.315054,1.40508,0.298294,0.157574
120.186485261,0,0.108719,0.173142,0.971022,0.151303,0.0628986,0.435729,1.73505,0.593035,1.61652,0.248738,0.154555
120.232925170,0.0792295,0.162987,0.320506,1.04166,0.098465,0.253658,0.0102866,1.3451,0.72119,2.25961,0.229623,0.171184
120.279365079,0.0206511,0.196018,0.173546,0.803138,0.301444,0.634126,0.0127945,0.423152,0.685379,2.95231,0.216078,0.189541
120.325804989,0.0155826,0.21195,0.0494765,0.647362,0.612317,0.664462,0.0271281,0.0034022,0.471388,3.10276,0.205234,0.192484
120.372244898,0.0176814,0.160236,0.217576,1.11075,0.58377,0.179854,0.0389279,0.102466,0.542951,2.77258,0.234227,0.169626
120.418684807,0.0130961,0.0520317,0.228022,1.46721,0.470047,0.0927313,0.0332133,0.17062,0.605072,2.09244,0.263663,0.130034
120.465124717,0.000311102,0,0.000991825,1.52265,0.261546,0.122504,0.0100731,0.0516908,0.532719,1.79945,0.5435,0.137635
120.511564626,0,0.0831704,0,1.20732,0.224136,0.161468,0.000217867,0.0482739,0.370266,2.05504,0.795532,0.15014
120.558004535,0.000816822,0.11783,0.000996406,1.2559,0.221326,0.398472,0.135515,0.0804773,0.0983834,2.3799,0.475755,0.1301
120.604444444,0,0.04144,0.0526583,1.29944,0.278995,0.702506,0.103979,0.023883,0.0838418,2.48399,0.265343,0.131866
120.650884354,0,0.00378072,0.146629,1.23764,0.366737,0.870096,0.0101115,0,0.0773671,2.61157,0.587061,0.133205
120.697324263,0,7.31711e-05,0.14849,0.503159,0.316404,0.655839,0.0010625,0.0166167,0.0593094,2.59026,1.39316,0.177539
120.743764172,0,0.0019212,0.0228822,0.604975,0.343847,0.460378,0.00281776,0.00814321,0,2.47803,1.55381,0.23276
120.790204082,0.000237734,0.00146493,0.0745855,0.906651,0.241768,0.487357,0.0164809,0,0,2.5544,1.07768,0.235837
120.836643991,0.000100949,0,0.183654,1.07304,0.192144,0.402532,0.0903843,0.0132036,0.174757,2.61833,0.480677,0.204342
120.883083900,2.73539e-05,0,0.0415864,1.32597,0.0948645,0.140116,0.0295232,0.0633391,0.755539,2.22597,0.514125,0.178472
120.929523810,0,0,0.00285283,1.27645,0.256225,0.0796998,0.0194722,0.137314,1.85231,1.4473,0.761092,0.15043
120.975963719,0,0.000395245,0.409792,0.976905,0.367602,0.107944,0.0264698,0.104784,2.28348,1.5014,0.822223,0.121013
121.022403628,0,0.000655569,0.14627,0.836609,0.226286,0.169353,0.0222157,0.0267376,2.44786,1.67484,1.39267,0.140217
121.068843537,0.0205217,0.0109893,0.13856,0.877474,0.545485,0.243201,0.0562079,0,2.1054,1.52331,1.89026,0.150149
121.115283447,0.613638,0,0.0046201,0.981794,0.728982,0.194716,0.227091,0.127928,1.54964,1.42808,1.81333,0.112141
121.161723356,0.881571,0,0.503606,0.882793,1.11203,0.191846,0.181619,0,1.21658,1.49262,1.58953,0
121.208163265,1.22444,0,0.668094,0.794463,1.05057,0.271249,0.287878,0.385553,0.423101,2.02638,0.726596,0.000113763
121.254603175,1.26103,0,0.72801,0.552548,1.11185,0.433096,0.333933,0.659432,0.295842,2.22145,0.502106,0.000722912
121.301043084,1.06342,0.238828,0.613418,0.152436,1.04515,0.499888,0.287812,0.738028,0.187821,2.95001,0.151099,0.000911691
121.347482993,0.626993,0.463472,0.221648,0.0590126,1.44569,0.384513,0.232268,0.371221,0.0880264,3.68264,0.0328307,0.170533
121.393922902,0.267738,0.83291,0.00304429,0.0156352,1.83285,0.344846,0.262531,0.238732,0.104524,3.71653,0.0246827,0.311129
121.440362812,0.513386,0.762107,0.000731944,0.0163942,1.87113,0.367321,0.42099,0.146771,0.0468305,3.84043,0.0605993,0.0341979
121.486802721,0.681606,0.419315,0.00294085,0.0997274,1.43457,0.713699,0.764142,0.0664043,0.00121598,3.80613,0.00411144,0.000565134
121.533242630,0.687495,0.452815,0.00288046,0.178594,1.23821,0.966986,0.678758,0.000175236,0.0140638,3.64395,0.0273723,0.0100745
121.579682540,0.677387,0.509218,0.00442181,0.187424,1.27547,0.872814,0.322372,0,0,3.60259,0.131274,0.223194
121.626122449,0.67928,0.390592,0.00365915,0.196308,1.14851,0.627199,0.138785,0,0,3.82862,0.148673,0.453058
121.672562358,0.722594,0.244316,0.00200488,0.177324,1.24066,0.52501,0.442852,0.000682104,0.0106326,3.87175,0.151646,0.461501
121.719002268,0.70781,0.227147,0.00928943,0.0787033,1.50822,0.283183,0.919422,0.00450172,0.0555218,3.81389,0.141881,0.507041
121.765442177,0.560904,0.0856334,0.121467,0.0272951,2.07608,0.128877,0.874269,0.00696648,0.376312,3.73373,0.104928,0.83259
121.811882086,0.163724,0,0,0.0358774,2.3015,0.0692913,0.025535,0.0265631,0.802166,3.30536,0.292335,0.983572
121.858321995,0.224189,0,0,0.0521567,2.7651,0.156754,0.241202,0.0670023,0.948721,2.4032,0.547462,1.06716
121.904761905,0.415954,0.0093042,0,0.0367027,2.66696,0.235938,0.318958,0.064154,0.899506,2.07179,0.540214,1.00323
121.951201814,0.492176,0.0140537,0.00148927,0.0265873,2.36087,0.243371,0.346399,0.0568088,0.659297,2.71795,0.404747,0.855033
121.997641723,0.517452,0.000285167,0.00177251,0.0485235,2.37423,0.20857,0.235049,0.045962,0.286699,3.80127,0.00845599,0.524619
122.044081633,0.706745,0.00169863,0.00961323,0.0406042,2.77796,0.0467826,0.0432808,0,0.232088,4.19739,0.0290617,0.388127
122.090521542,0.817067,0.00237735,0.00241291,0.0279916,2.86868,0.0364837,0.0167373,0,0.18494,4.33022,0.0939692,0.411248
122.136961451,0.915906,0.00243848,0.00300152,5.59294e-05,2.88865,0.0189501,0,0,0.113398,4.31345,0.121907,0.566284
122.183401361,0.866052,0,0.00110082,0.0115473,2.8916,0.202748,0.0150583,0,0.103452,4.25988,0.127587,0.654062
122.229841270,0.86161,0,0.00126024,0.00955199,2.9565,0.195624,0.0293515,0,0.12749,4.27928,0.146007,0.518975
122.276281179,0.873593,0,0.00169988,0.0119436,2.96461,0,0.0313721,0,0.21545,4.35978,0.159305,0.601864
122.322721088,0.800692,0,0.0569683,0.0511682,2.92051,0.0218231,0.00439684,0,0.218075,4.00572,0.10827,0.619921
122.369160998,0.612822,0,0.00115182,0.112246,2.87758,0.104106,0,0.00270701,0.147114,3.6425,0.0432508,0.615693
122.415600907,0.449789,0,0.0646456,0.109949,2.79729,0.0417235,0,0.00420064,0.395643,3.34221,0.000591067,0.750345
122.462040816,0.247692,0,0.00145439,0.0291516,2.47962,0.0131091,0,0.00216677,0.612516,3.2783,0.0103879,0.961418
122.508480726,0.100453,0,0.0035933,0.0373491,2.64864,0.00492008,0,0.0741268,0.678304,3.20856,0.0554473,0.843398
122.554920635,0.197371,0,0.00336541,0.119124,2.61763,0.00809809,0,0.234729,0.502338,3.23687,0.355227,0.921763
122.601360544,0.329267,0,0.00286813,0.21177,2.55882,0.017136,0,0.0969417,0.410426,3.06028,0.474937,1.0615
122.647800454,0.589458,0,0.129932,0.02188,2.77366,0.0470637,0,0,0.519481,2.90072,0.356434,1.13374
122.694240363,0.839286,0,0.113338,0.0147769,2.62413,0.0530161,0,0,0.524666,3.20282,0.000833591,0.845046
122.740680272,1.04533,0,0.0111785,0.00654841,2.55961,0.00533325,0.00357141,0,0.451221,3.44298,0.00273127,0.596061
122.787120181,1.08062,0.00104598,0.0502023,0,2.58314,0.0814218,0.0438602,0,0.396662,3.46996,0.00292817,0.433548
122.833560091,0.892658,0.113711,0.0346609,0,2.32777,0.0759396,0,0,0.398681,3.52199,0.00111948,0.267912
122.880000000,0.643273,0.144865,0.0314387,0.0131616,2.07822,0.0991788,0,0,0.331078,3.55,0.000743187,0.382042
122.926439909,0.510282,0.133807,0.0107427,0.00896777,2.11585,0.0941371,0,0,0.397457,3.49988,0.00902213,0.551372
122.972879819,0.498632,0.0812736,0,0.00383391,2.21681,0.0571895,0,0,0.392449,3.44082,0.0592531,0.686417
123.019319728,0.51935,0.0282759,5.04096e-05,0.0119945,2.38298,0.0335518,0,0,0.185466,3.49304,0.0880572,0.720873
123.065759637,0.447681,0.00203606,0.00115812,0.00987871,2.63532,0.00911251,0.00324378,0.0352998,0.06947,3.37146,0.0989013,0.903435
123.112199546,0.394867,0.00127987,0.00405846,0,2.95206,0.0159311,0.0210079,0.00342098,0.0109253,2.80735,0.349406,1.34251
123.158639456,0.629485,0.0187032,0.00284462,0.00623643,2.91989,0.00709885,0.16443,0.00804555,0.0301752,2.11005,0.450545,1.65813
123.205079365,0.818543,3.7888e-05,0.00342348,0.00955518,3.02056,0.0133578,0.382436,0.408027,0.14228,1.47531,0.463612,1.61225
123.251519274,0.826666,0.000314767,0.00370321,0.012966,2.70286,0.0314678,0.183284,0.310361,0.303982,1.46658,0.435232,1.67788
123.297959184,0.841062,0.000602099,0.00331923,0.0120511,2.4365,0.121891,0,0.0108397,0.230785,1.70257,0.296525,1.53406
123.344399093,0.854962,0.00109348,0.00208534,0.448606,2.31267,0.0510467,0.001441,0.0170091,0.0325411,3.0869,0.090755,0.860508
123.390839002,0.892546,0.00180543,0.00167558,0.357525,2.20395,0.00490477,0.00498201,0,0,3.60012,0.123173,0.80307
123.437278912,1.09136,0.00251924,0.0020513,0.368722,2.15763,0.0126978,0.0472194,0,0.0208626,3.69801,0.0569304,0.585158
123.483718821,1.30405,0.0783934,0.000454858,0.662291,2.12889,0.0416727,0.0149774,0.0233023,0.456611,3.38014,0,0.603486
123.530158730,1.1469,0.0755382,0.000266847,1.15282,2.33028,0.0158359,0.00329443,0.0129221,0.521997,2.92378,0.168213,0.769991
123.576598639,0.89736,0.0333309,0.000132532,1.34439,2.49601,0.042322,0.00160353,0.0102189,0.462978,2.54798,0.307464,0.67225
123.623038549,1.00199,0.0136455,0.000195328,0.831805,2.52569,0.132273,0.00420394,0.0279353,0.360828,2.47205,0.192189,0.591991
123.669478458,0.95932,0.00737713,0.000392749,0.476768,2.21907,0.201851,0.00477878,0.0511172,0.336841,2.5622,0.00022068,0.68859
123.715918367,0.408569,0,0.00153156,1.01037,2.23174,0.183135,0.00268703,0.0644605,0.299394,2.7807,8.35152e-07,0.848186
123.762358277,0.171757,0.018849,0.00335554,1.06236,2.3661,0.230819,0,0.00770765,0.000995002,3.10764,0.0417589,0.94048
123.808798186,0.343501,0.183117,0.431478,0.327053,2.28113,0.246859,0,0,0.0132678,3.22889,0.0639817,0.713022
123.855238095,0.852723,0.0683393,0.986044,0.14213,2.16919,0.156783,0,0,0.021409,3.49451,0.105227,0.605541
123.901678005,1.01993,0.000828768,1.98506,0.154398,1.96773,0.121856,0,0,0.0225163,3.51211,0.131757,0.549367
123.948117914,1.01498,0.000645641,2.0739,0.133239,1.9284,0.128612,0,0,0.0388343,3.69913,0.10579,0.456564
123.994557823,0.980656,0.192888,1.05671,0.0225789,1.71952,0.517251,0,0,0.0656597,3.82776,0.0523132,0.416643
124.040997732,1.29314,0.499753,0.0419351,0.020946,1.67853,0.712533,0,0.0150115,0.029356,3.91006,0.000452568,0.354633
124.087437642,1.52882,0.5379,0.0464514,0.0209065,1.63631,0.645832,0,0,0.00175815,3.85571,0.000864546,0.362847
124.133877551,1.58254,0.632323,0.0730032,0.169669,1.78153,0.44026,0,0,0,3.72346,0.00153909,0.485623
124.180317460,1.68649,0.732933,0.00261445,0.0919928,2.11527,0.0573316,0,0.000399808,0,3.79249,0.0991863,0.461984
124.226757370,1.79692,0.642641,0.00305267,0.05472,2.32631,0.0590538,0,0.00151192,0.00437657,3.98913,0.0881586,0.470106
124.273197279,1.76597,0.516073,0.00321605,0.0533316,2.44699,0.103821,0,0,0.0437273,4.17642,0.125009,0.287975
124.319637188,1.60218,0.383567,0.00238525,0.0521886,2.53974,0.0797487,0,0.000849604,0.0726932,4.35141,0.0996845,0.252988
124.366077098,1.54521,0.268488,0.00015166,0.000217415,2.40256,0.0618116,0,0.0330976,0.0220615,4.14383,0.0693009,0.485181
124.412517007,1.40884,0.0838228,0.061812,0.0520265,2.31343,0.327488,0.10486,0.0103261,0.465822,3.31257,0,0.734895
124.458956916,1.28604,0.014087,0.0729972,0.0877583,2.29296,0.675336,0.223234,0.0228017,0.403433,2.98637,0,0.839345
124.505396825,1.20025,0.000300461,0.0337446,0.108224,2.38107,0.683792,0.118294,0.0592824,0.169368,3.33213,0,0.72552
124.551836735,1.09993,0.00143639,0.0242343,0.102414,2.67814,0.543796,0.00721135,0.100836,0.10676,3.77504,0,0.598858
124.598276644,1.19809,0.0018656,0.00173901,0.0549657,2.79787,0.337943,0,0.0409349,0.014368,3.72274,0,0.786126
124.644716553,1.36256,0.00228473,0.00193847,0,2.61283,0.0478528,0,0.00238389,0.114925,3.76826,0.119637,1.05071
124.691156463,1.15323,0.00251768,0.00182461,0,2.29698,0.0297529,0,5.53799e-05,0.182608,3.78523,0.167453,1.09279
124.737596372,0.674553,0.131353,0.00147304,0.0130502,2.36664,0.0349659,0,0.0648112,0.320001,3.88025,0.112192,0.934675
124.784036281,0.0822533,0.874291,0.0518186,0.0121957,2.6626,0,0.0252916,0.132624,0.0856153,3.87913,0.0821167,0.787077
124.830476190,0.0964769,0.922564,0.0557451,0.0498742,2.6481,0,0.0296551,0.154504,0.0070337,3.886,0.0019377,1.01781
124.876916100,0.241813,0.773586,0.0496147,0.0489901,2.49299,0,0.0519725,0.113838,0.0278593,4.01211,0.00173954,1.03687
124.923356009,0.495891,0.740639,0.00250253,0.0767203,2.33702,0.000669343,0.0623446,0.0274048,0,4.17121,0.0583062,0.728682
124.969795918,0.662672,0.718291,0,0.113276,2.11473,0.0207308,0.0841451,0.00351295,0.00823496,4.14507,0.169363,0.447904
125.016235828,0.825919,0.539245,0.0181289,0.180162,2.11073,0.0312142,0.063141,0.0157822,0,3.97644,0.00249795,0.659986
125.062675737,0.643082,0.478414,0.0454328,0.083737,2.15352,0.142136,3.822e-05,0.0408297,0.145598,3.67218,0.0432444,0.682875
125.109115646,0.290304,0.777821,0.0739466,0.0797756,2.21536,0.169684,0,0.0949007,0.307857,3.41506,0.0651792,0.601281
125.155555556,0.283321,0.77768,0.0613264,0.0799311,2.0083,0.150684,0,0.0913443,0.0302582,3.66449,0.0484949,0.566693
125.201995465,0.40304,0.620557,0.320746,0.0616301,1.82801,0.132772,0,0.0789828,0.0526756,4.01733,0.0863641,0.746472
125.248435374,0.308711,0.138182,0.636105,0.907361,1.3519,0.188797,0,0.0993545,0.0516274,3.9241,0.0877213,1.10248
125.294875283,0.364687,0.00162585,0.000764436,1.51572,1.28525,0.296593,0.00331552,0.163654,0.0253873,3.63253,0.084038,0.972566
125.341315193,0.464797,0.170036,0.000121182,0.710355,1.32364,0.315851,0,0.16431,0.00692113,3.39688,0.0306908,0.958256
125.387755102,0.510378,0.19475,0.117647,0.323258,1.38565,0.209844,0,0.106012,0.100509,2.99799,0.143603,1.16232
125.434195011,0.462229,0.205059,0.10803,0.196455,1.89145,0.0781565,0,0.0591625,0.345901,2.41939,0.487576,1.28509
125.480634921,0.519152,0.117183,0,0.0821371,2.27351,0.0253123,0,0.0323519,0.469975,2.08416,0.598023,1.52299
125.527074830,0.812294,0.031703,0,0.0732183,2.44837,7.58231e-05,0.0578921,0.0102352,0.512414,2.75202,0.0982849,1.48043
125.573514739,0.866386,0.000751869,0.000451964,0.0699751,2.34791,0,0.058158,0.0202753,0.524488,3.17166,0.0808089,1.25698
125.619954649,1.03503,0.00166587,0.000363503,0.083956,2.12883,0,0.076218,0.0185925,0.459512,3.24712,0.0874869,1.35213
125.666394558,0.906516,0.0525839,0,0.154359,2.58696,0.0387174,0.0519715,0,0.392682,2.53006,0.344878,1.61241
125.712834467,0.824497,0.0456091,0.000423016,0.0283901,2.70319,0.14306,0.0587487,0.00128353,0.354548,1.73912,0.558119,2.04606
