TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
85.310113379,-184.114,4.71736,2.72898,2.44641,4.97521,9.51671,4.28264,-0.809916,-4.16401,4.29422,2.7685,2.69923,-2.53811,2.65026,-1.11133,-3.37305,-5.63188,-0.549236,0.105505,-1.01289,0.652882
85.333333333,-161.783,10.7778,2.86055,9.52497,4.09934,5.2634,-1.06346,0.837667,-1.10814,-1.05161,-0.481737,1.40134,-3.04231,-0.383657,0.771481,0.122112,-1.9623,0.0664081,-0.92593,-1.02525,-2.01202
85.356553288,-157.951,1.44291,3.73736,5.81319,3.95894,6.9665,3.13177,1.50048,-2.74406,0.102816,0.363116,1.18856,-2.42586,-0.435828,-2.75048,-1.8699,-3.26383,-3.54451,-3.1049,0.594597,-0.956104
85.379773243,-172.69,5.18438,2.24139,6.51146,2.40435,6.09198,-1.96665,-3.67995,-4.7357,-0.744992,-1.28466,0.568889,-2.67913,-1.90739,-3.8396,-1.96446,-3.078,-1.75738,-1.32911,-0.793881,-0.414964
85.402993197,-183.917,11.9528,1.30525,8.28678,3.64184,8.64099,3.9807,-0.0743624,-2.86647,0.893654,-1.16992,1.18609,-0.969695,0.618342,-3.12987,-3.28935,-5.1723,-1.56099,0.0957622,0.743438,0.068219
85.426213152,-194.047,14.8923,-2.93396,6.98212,3.35855,6.56866,3.31934,1.09315,-4.25606,0.409815,-3.03272,-0.790128,-2.22113,-1.04543,-3.24321,-3.04892,-5.05596,-2.37636,0.131548,-1.70443,-1.27466
85.449433107,-202.629,20.4279,-5.19851,9.57196,2.78773,7.67753,3.32636,1.48744,-4.22336,0.643623,-2.70864,-2.34164,-3.18484,0.378516,-2.96285,-4.07807,-4.13195,-0.806996,-0.144272,-0.147237,-0.462684
85.472653061,-208.376,22.5982,-7.11455,10.8076,2.30406,9.87146,2.9371,2.50311,-3.46645,1.14578,-0.911969,-0.696568,-0.900164,0.571305,-3.4811,-2.29288,-5.01982,-2.74323,-0.0678664,0.695229,0.041333
85.495873016,-209.436,24.2183,-10.0387,9.46244,1.62969,9.99535,3.30427,0.0692135,-3.96047,0.836709,-2.30544,-0.975144,-1.29626,-0.576623,-2.83186,-1.70044,-4.358,-1.15484,-1.29094,1.33937,-0.235502
85.519092971,-214.598,26.8813,-8.88807,8.16379,1.08866,10.6474,4.48777,2.34025,-2.54873,5.05973,1.17713,-1.82485,-1.30626,0.883008,-2.99403,-3.75468,-2.62268,-0.55277,-1.75033,-1.4576,-2.02473
85.542312925,-217.089,25.4676,-10.0684,9.76599,1.63136,6.2745,-1.42893,0.872748,-3.24311,2.11217,-0.080237,-3.04282,-2.93648,0.115739,-2.82731,-3.31453,-4.23716,-1.22695,-0.334162,0.717477,-0.902648
85.565532880,-216.025,28.2605,-11.4421,9.40619,4.2391,8.1482,3.13932,1.9896,-3.61587,1.67071,0.429898,-1.36753,-0.701655,-0.0458005,-1.8699,-2.3118,-3.87412,-1.19456,-0.593858,1.19306,-2.59879
85.588752834,-221.582,29.6829,-10.5366,8.59243,3.00458,6.80618,-0.892706,1.01654,-6.04059,1.06575,1.65737,-2.63751,-1.00948,0.588395,-3.81569,-5.05305,-7.17063,-2.81288,-0.715707,2.77921,2.31198
85.611972789,-215.196,30.2427,-14.7116,6.79247,-0.1519,5.28119,0.496987,0.250467,-6.66418,2.29989,0.850153,-3.33396,-3.72897,-0.440821,-0.720691,-3.13215,-3.36411,-1.09119,0.338293,0.87814,0.0738165
85.635192744,-223.06,31.5351,-14.1287,8.32998,-0.620572,4.50831,-2.21236,-2.00596,-6.94641,1.62115,0.936441,-3.57781,-2.72945,0.0576783,-2.28066,-4.53685,-3.79868,-2.04491,-1.82215,-0.280862,0.515295
85.658412698,-203.352,13.6398,-2.26702,-2.11051,6.98982,6.07469,-0.841614,-1.29535,-7.41919,1.11748,0.327052,-0.46892,-1.23612,-3.14552,-2.32796,-5.15736,-4.69058,0.370929,0.344509,1.31376,0.762462
85.681632653,-198.17,18.1901,0.313802,3.34299,7.65008,6.99611,3.3348,2.29429,-4.54198,1.40961,0.470856,-0.330053,-1.77107,-0.286383,-3.37988,-5.00284,-5.90004,-2.5192,-1.09994,-2.25798,-1.28254
85.704852608,-161.767,-3.20309,-5.404,19.528,-5.59773,12.0069,0.0317356,1.23152,-1.46717,-0.235438,0.459357,0.0221574,-3.56521,-1.27928,-1.864,-3.75466,-2.64803,-2.10361,-1.90785,-3.29363,-0.436266
85.728072562,-178.908,4.89591,-9.03111,16.7493,-6.64753,12.5836,2.50641,1.99183,-3.22149,-0.853796,0.00415619,-0.723938,-2.25455,3.79671,0.0868227,-1.19616,0.508081,-0.825284,-2.06282,-2.12961,-2.11015
85.751292517,-185.537,22.2471,-11.1146,15.8248,-7.42453,8.06364,0.49963,5.40997,-0.430604,2.57379,-1.72302,0.564375,-1.79188,-1.90544,-3.83434,-5.12443,-3.17179,-1.66924,-0.422827,-1.77907,-0.942418
85.774512472,-177.273,21.3892,-7.51481,9.56738,-4.39418,7.15597,2.21392,-0.576179,-3.23992,2.38212,2.03679,0.307226,-0.387803,-2.82664,-4.94007,-3.64666,-1.84008,2.21375,-3.67372,-4.39756,-1.17793
85.797732426,-181.815,19.2487,-8.66963,8.99804,-8.15617,5.64615,0.888689,0.0903096,0.63618,5.88315,1.541,0.489001,0.842363,-3.08242,-5.25887,-2.00534,0.237622,-1.58714,-1.42488,-2.64782,-4.26895
85.820952381,-166.503,10.2444,-0.962125,4.96669,-1.6512,3.70457,3.00148,-0.842946,-3.03421,7.45446,-2.56856,-0.727648,-3.07929,-2.03562,-3.88199,-2.3959,-1.23966,-1.45089,-0.0260783,-3.16062,-0.777634
85.844172336,-174.895,13.0914,-2.44719,5.95914,-2.45414,6.22163,2.25204,-1.26163,-2.89738,3.87303,-0.626582,-1.54344,0.487203,-0.835403,-4.8782,-1.95996,0.215111,-1.88813,-3.05724,-0.409486,-3.22369
85.867392290,-197.077,21.5842,-13.0418,14.5255,-0.794743,9.5918,3.14116,2.48592,-3.69919,5.201,-0.738757,1.49956,-0.664517,-0.81978,-4.59006,-3.62192,-2.46876,-2.50886,-1.25429,-0.276095,-1.58079
85.890612245,-203.902,20.6625,-7.48539,15.0302,-1.27613,13.2678,-0.733699,-0.454157,-2.45382,2.76245,1.55943,-0.596992,-1.74526,-0.120657,-2.21279,-3.99151,-4.91326,0.241135,1.91327,0.493347,-0.651613
85.913832200,-214.3,30.0138,-7.96925,11.9121,0.1266,9.84447,-0.740867,2.04906,-1.59737,1.16187,1.47984,-2.26474,-2.63039,-1.77674,-3.29601,-1.45573,-2.33642,-0.911284,-0.743231,2.07319,0.271711
85.937052154,-205.383,20.5554,-3.22575,14.4549,-3.08818,10.8274,0.974086,2.62219,-2.58067,-0.0589202,0.231166,-0.793508,-3.02535,-2.67133,-3.16579,-2.67145,0.225079,1.18419,-1.22401,-1.69611,-0.463125
85.960272109,-176.459,-0.694172,4.80131,11.0936,-0.47941,8.34802,1.8787,1.04486,-0.989256,0.366503,-0.157313,-2.00267,-4.86774,-0.187245,-1.7616,-2.02107,-1.78223,-0.919354,-1.30176,0.500825,1.35799
85.983492063,-159.368,-4.61657,4.38468,15.6715,-5.19,7.64411,5.18015,4.10068,2.7038,1.3612,1.46413,-0.449608,-0.357748,0.164682,0.382508,-0.396011,-0.399836,-1.34604,-0.623857,1.55141,-0.783438
86.006712018,-160.874,-12.8121,1.02852,21.189,-5.40258,11.202,2.06328,0.517169,-1.40192,0.0535801,-0.325339,-0.194519,-0.972275,-2.1178,-1.93226,-2.20557,-0.884053,1.33386,-0.297846,2.51045,-0.580111
86.029931973,-179.604,-1.07926,3.83218,17.2482,1.36681,15.991,0.625074,4.07684,-2.90198,-0.124517,0.280147,1.6429,-0.0344449,0.375558,-1.87865,-2.01276,-2.45434,0.911057,-3.12472,0.294427,-1.56727
86.053151927,-198.224,11.0457,-2.71742,13.5882,0.333429,10.7318,0.839521,2.00261,-1.68209,1.3654,1.94109,2.71872,-0.334424,-4.15975,-2.57143,-2.31987,-2.20249,-0.487588,-1.67813,-0.0376547,-0.989934
86.076371882,-200.176,12.9616,-6.13394,12.8142,-1.12435,13.8666,1.23909,0.853174,-2.79957,1.16053,-0.225868,1.95559,-0.325402,-3.43683,-6.15652,-3.90207,0.315915,2.56993,1.50534,2.13025,0.50885
86.099591837,-188.514,17.1145,-8.6635,15.6524,-9.77651,8.65486,2.86664,-0.176209,-1.91942,3.81853,-0.585695,-0.957036,2.01553,-1.8469,-2.0587,-2.30043,0.0426107,2.63505,-3.1618,1.59764,-0.598764
86.122811791,-192.04,20.3447,-7.9385,17.028,-9.37127,10.0406,2.29308,1.23818,-3.14408,3.18156,0.665812,0.935363,1.17298,-1.46746,-1.17925,-2.06527,-1.91826,1.6617,-1.14602,0.200832,-2.63819
86.146031746,-198.822,22.575,-9.12019,15.7419,-5.459,7.398,0.787396,1.56605,-2.56136,1.31269,1.89317,-0.16764,-0.849978,0.0753618,-1.97074,-0.351668,-1.32184,1.92888,-0.300256,0.388919,-1.76879
86.169251701,-201.349,15.8325,-0.309024,11.1426,2.35045,7.73634,4.26046,2.51111,-1.30992,0.905826,-3.05644,-0.800353,-3.04114,-1.8762,-1.74176,0.729681,1.36698,0.831038,-2.95491,1.19816,-0.358355
86.192471655,-198.335,10.126,0.950631,9.15654,1.9528,8.75108,1.87754,-0.118038,-4.0546,-1.84022,0.33202,1.47993,-3.57589,-0.505999,-2.39637,1.4796,1.78006,1.05188,-1.59308,-1.00554,-2.52288
86.215691610,-205.5,7.28494,-2.03835,9.07614,3.32621,6.94029,-1.1876,2.31719,2.83076,4.62837,-0.365895,1.11922,-1.39974,0.342938,-1.32003,1.27556,0.273329,1.1783,-0.128241,2.19669,0.263577
86.238911565,-206.769,8.21856,-1.126,9.49781,0.258137,6.10756,-0.291311,4.09317,-0.647882,3.91005,2.24924,2.65296,0.000285066,0.371621,-5.06469,-4.33777,-3.08766,0.112567,-1.8768,1.29096,-2.91676
86.262131519,-208.187,4.51081,0.0999366,7.09234,-0.338273,2.12683,-1.43478,1.52482,-3.20288,1.20882,-2.99864,-1.17001,-4.70156,-1.19503,-2.62306,2.30075,2.23215,1.48568,-3.6212,1.30991,0.730352
86.285351474,-192.895,6.33527,-3.51966,0.817923,-0.112753,5.44815,-2.2575,-2.11851,-7.29385,1.33634,-2.34742,-3.73419,-6.2575,-1.20533,-1.57055,0.0401974,-0.755255,-0.861942,-0.562349,-0.67324,-0.924032
86.308571429,-185.062,8.58946,2.57013,5.23347,4.44682,8.23152,3.19339,-0.111881,-3.77207,3.63548,2.2414,0.695669,-1.53863,0.47442,0.842623,-0.11573,0.116557,2.31958,3.60121,1.0445,-0.467752
86.331791383,-185.347,16.9551,1.43809,8.86202,-0.376215,5.37364,4.99616,-0.986515,-2.67539,2.52837,0.285508,0.173009,-4.77818,-3.07459,1.01409,-1.34613,-3.41027,3.21188,2.0445,0.126032,-0.422657
86.355011338,-187.325,21.2272,-2.11942,13.0785,-3.5624,6.30701,4.24874,-0.962432,-0.900162,1.66144,0.0484545,-3.30634,-3.86621,-1.77986,1.27575,-1.83322,-5.69499,2.03953,0.0285514,-0.273066,-0.610315
86.378231293,-192.935,22.4247,-5.47788,13.9634,-6.11885,8.71826,4.14987,0.159184,-1.00635,1.72239,0.311718,-3.33524,-1.1385,-0.0627978,1.08145,-0.798189,-5.83831,-0.729526,-0.5109,-0.797309,-2.04416
86.401451247,-195.57,26.4662,-6.90791,15.1708,-6.25895,7.09212,1.68654,-1.04682,0.0764603,1.33916,-3.76633,-2.75139,-2.70385,-1.67948,-0.549454,-2.66158,-5.2464,0.56303,0.454613,-1.15913,-0.951454
86.424671202,-199.143,28.6423,-9.44442,17.4719,-4.37517,4.91598,0.850491,-2.62117,-0.316153,3.25829,-2.42927,-3.67688,-3.88374,-2.58668,-1.97045,-0.803206,-3.85842,1.32145,0.261501,1.04625,-0.448221
86.447891156,-203.142,26.6128,-11.0046,17.0405,-5.19946,6.31598,1.68593,-0.825822,-0.189749,3.10784,-0.451234,-3.38925,-3.85189,-1.26042,-1.97215,-0.552058,-3.99063,-0.89303,-2.73991,-0.706197,-0.0932636
86.471111111,-208.649,28.6256,-12.7253,14.4234,-2.32229,7.2122,1.59087,-0.459052,-1.09388,1.47959,-2.09883,-5.21333,-4.55477,-2.11781,-1.27682,-0.773696,-3.8949,-0.468596,-1.74268,-2.15679,-1.04044
86.494331066,-216.101,28.7523,-10.8385,14.0577,-0.0788241,8.39484,-0.205052,0.574703,1.16639,4.09492,-2.82595,-4.83899,-6.13348,-4.81797,-1.33969,-0.174995,-2.98547,0.420509,1.45298,1.16772,0.550746
86.517551020,-215.574,29.7139,-13.796,13.0813,-0.145653,8.62214,-0.0755273,-0.1156,-2.20558,3.21488,1.03285,-5.59284,-5.34828,-3.88264,-2.18784,-0.842084,-2.62962,1.32411,0.400521,-0.410295,-0.154605
86.540770975,-220.531,28.9905,-10.4736,14.6434,2.38558,7.23574,-1.55171,0.315372,-1.5506,-0.0932383,-1.73,-4.25571,-3.52483,-0.939828,-1.64354,-0.981591,-1.44255,0.96132,-0.753724,-0.214335,0.0704686
86.563990930,-210.594,25.7224,-12.62,16.3341,-6.39004,4.8503,-2.55501,-2.84479,-5.16336,-0.677362,-0.993415,-2.59557,-3.88082,-1.9175,-3.935,1.02499,-2.2442,4.19148,1.08207,-2.11945,1.02537
86.587210884,-189.876,6.32713,4.12504,1.89761,1.14499,2.6073,-2.21469,-3.44496,-3.33387,2.14015,-2.8674,-2.24464,-3.26811,-0.868033,-2.60319,1.8559,-0.720822,2.72736,-0.635082,-1.68482,2.34228
86.610430839,-159.887,6.97003,4.39068,11.133,1.11552,3.18837,0.93833,-0.187207,-3.77967,-0.590775,-1.178,-1.10579,-1.59357,-1.01018,-1.74066,-1.82991,-3.16707,-0.7223,-2.54426,-1.65692,-2.04366
86.633650794,-161.908,-0.650007,2.35987,7.3837,3.83204,7.92299,2.687,-0.849483,-3.51844,-1.39973,-5.8451,-2.44094,-4.06391,-1.36013,-3.11956,-1.5434,-1.01908,1.2468,0.191265,-2.20989,-1.52246
86.656870748,-174.08,1.87423,1.61598,6.85921,2.16954,7.3531,1.44926,1.57883,-1.68489,-0.123584,-2.69912,-1.12935,-3.10383,-0.887881,-0.428294,0.207019,-0.228072,0.728666,0.815068,1.21137,-2.21347
86.680090703,-169.751,-6.53869,-0.230312,15.9658,-2.84567,13.1295,1.58158,-2.05559,-2.20599,-2.14631,-3.33772,-1.54204,-3.42276,1.17401,2.49218,1.47708,-1.37236,0.0194925,0.5268,-0.992064,-1.71712
86.703310658,-168.343,-5.68099,0.583281,15.8677,-3.43108,14.2056,-2.56501,-1.12632,-3.51781,-1.225,-0.428277,-1.56653,-5.72203,2.01874,-1.59743,-2.54797,-0.458482,-1.07955,1.05456,-0.258818,1.53263
86.726530612,-173.398,-5.95914,-2.22345,17.1294,-1.56975,15.6039,-1.6695,0.62993,-3.01744,1.70129,-2.4016,-2.18923,-5.14711,-1.8192,-2.43043,-0.97754,-0.481279,-0.368032,1.45509,1.18205,-0.823665
86.749750567,-167.664,-7.05795,-2.04232,20.14,-6.58858,14.6751,-1.06201,1.18759,-3.40183,-1.61671,-0.576469,-2.09753,-4.65919,1.34065,1.5013,0.19193,-1.40607,-1.33837,0.94045,1.21788,-0.384035
86.772970522,-170.466,-4.07109,-5.91114,19.8438,-7.12816,14.859,-0.869536,-0.504544,-1.87122,-0.454785,-0.997951,-2.02274,-6.42727,-0.547462,2.35183,-1.08976,-2.71548,-0.759448,-0.386552,0.61767,2.13765
86.796190476,-191.386,19.0421,-10.1736,14.1053,-5.25729,9.76642,0.650808,-3.53398,-4.91001,1.50068,-0.328702,-1.38726,-4.71117,-0.0820922,-0.905127,-2.19964,-2.72969,0.817942,0.107088,-0.470125,1.66976
86.819410431,-183.74,21.3477,-8.37811,12.8128,-6.93992,6.5141,-1.70181,-3.94618,-4.27291,2.12957,0.922647,-0.963316,-0.915258,1.13672,-4.29483,-2.78586,-2.91387,0.880779,1.38517,2.81323,-0.201309
86.842630385,-189.635,19.5985,-9.27794,15.0667,-10.1146,3.6915,-1.47348,-3.06676,-3.80979,3.0139,2.30242,2.06075,-1.82172,-0.845353,-3.12088,-1.19844,-1.24078,0.000704567,2.51978,3.69865,0.977567
86.865850340,-194.585,23.7037,-9.59558,14.7636,-8.35162,4.7738,-3.28644,-2.39244,-0.891034,5.2993,2.2262,0.73029,-1.94299,-0.509921,-2.64101,-0.106708,-2.90398,-0.278387,2.1007,2.24967,-0.343485
86.889070295,-198.027,21.2339,-11.7532,12.2269,-9.56626,3.87402,-4.48219,-0.503676,-1.20885,3.25161,3.02112,2.7676,-3.26376,-0.305979,-4.35738,-0.755792,-3.22056,1.33592,1.63211,0.178669,-0.58904
86.912290249,-196.957,12.8078,-6.60632,2.95078,-4.50897,0.129341,-4.41098,-3.07837,-4.39728,1.2709,0.687099,3.36148,-2.83137,-0.821145,-3.51612,-1.36942,-4.27039,2.47546,-0.0948149,1.8371,-0.354396
86.935510204,-184.856,9.11394,8.56934,5.03641,6.84103,12.3116,2.49711,0.863755,-1.24806,1.08946,1.92642,-1.04446,-1.51001,0.956961,0.362883,0.327689,-3.5472,-0.189228,-1.03168,0.60635,-2.67507
86.958730159,-188.704,11.7864,3.98468,2.84417,4.3511,9.41833,0.926234,0.411183,-1.31576,2.90624,-0.0991235,-2.28833,-3.63303,-0.247428,0.123293,0.376474,-2.54088,0.249778,0.99018,1.02581,1.52678
86.981950113,-200.771,15.4888,0.729013,3.28316,3.17787,9.68233,3.12761,-0.564368,0.147909,0.708739,0.25753,-1.80025,-4.87446,-1.27701,-3.63452,-3.12761,-1.8833,1.98907,2.14367,1.04301,1.25882
87.005170068,-204.416,17.1216,-1.0057,3.9443,1.88588,8.94072,4.49136,0.814554,-1.71722,-2.04658,-4.11642,-3.67436,-4.26891,-0.468042,-2.7859,-3.23151,-0.55781,2.39499,1.81187,-0.0176325,-2.11117
87.028390023,-212.283,22.5495,-1.75277,9.47672,2.42883,11.227,4.43942,-1.24614,-1.79265,-0.621542,0.107773,-3.74413,-5.78593,-1.07052,0.166692,-1.57727,-3.23152,-2.41655,-0.357438,1.39292,1.02515
87.051609977,-203.49,27.73,-3.16541,11.2688,-2.19017,11.6183,1.67596,-1.30765,-1.10997,0.395588,-1.07769,1.79887,-1.88007,-1.12296,-4.78603,-5.22712,-2.86546,-0.300578,2.21206,-0.669426,-1.99176
87.074829932,-202.693,28.3918,-7.91088,12.5239,-6.59572,8.01129,1.86041,0.195742,-0.968078,1.32264,-1.2923,3.22821,-0.739518,-0.872925,-2.70807,-3.92748,-4.43651,-1.21058,1.37015,1.27647,-0.0107965
87.098049887,-204.934,27.7699,-8.881,12.8208,-5.02158,9.9047,3.565,2.92777,-0.988738,1.68532,-0.00905911,5.62329,0.858821,-3.45245,-4.46693,-7.00519,-4.32325,-1.09791,-0.132657,0.157328,-2.88018
87.121269841,-210.431,27.4275,-9.8936,9.02612,-4.76486,10.0704,-0.023795,1.18316,-1.04583,0.386628,0.139201,0.960962,-0.944983,-2.04673,-1.33799,-6.72561,-5.46615,-0.876391,-0.372481,0.123256,-3.79022
87.144489796,-224.524,27.951,-5.54363,6.9374,-1.79847,13.0438,1.35233,2.84872,-2.01006,1.69788,-1.22854,-1.48233,-1.04301,-0.46931,-0.0558372,-3.24999,-3.44738,-1.2923,-2.70135,-0.102875,-1.3307
87.167709751,-240.504,27.3332,-11.5696,6.41051,1.28768,12.7636,2.01226,-1.81502,-1.04999,1.9169,0.217989,-2.22091,-4.37543,-0.186349,-1.89959,-3.84614,-3.65443,-2.14154,-0.447901,0.518456,1.22808
87.190929705,-246.811,24.7227,-8.04207,6.39504,0.831164,12.9066,-0.588781,-3.59312,-5.89635,-1.51716,0.320021,1.23635,-2.96646,-1.7168,-3.90825,-5.36426,-3.19786,-0.715131,-0.54302,-0.52707,-2.95737
87.214149660,-241.163,23.6504,-4.04466,1.69757,0.362418,12.1499,1.34175,0.0917156,-4.60751,1.0582,0.556117,1.71886,-1.52607,1.52808,2.10779,2.58139,-2.1714,-1.39354,1.19251,-0.804231,-2.74843
87.237369615,-231.875,17.398,-6.41719,-1.81166,-0.429653,4.58388,-0.505881,1.4779,-6.91296,-2.28082,-0.238573,4.22859,-4.21723,0.301272,-1.42906,-0.955855,2.28766,1.88222,-0.849326,-3.15603,-0.837813
87.260589569,-179.029,7.3917,9.88459,4.79452,1.10566,8.27432,1.08433,2.23445,-1.06085,1.86447,-1.63652,1.22417,-1.48066,1.70215,1.08327,1.65825,-1.34232,-0.324945,-1.66801,-0.259552,-1.63611
87.283809524,-183.277,4.4455,8.58498,7.28915,3.33012,7.65445,3.9433,1.74174,-1.98183,-0.219483,0.0330628,0.0798801,-0.151926,0.632657,-2.00057,-0.377679,0.34934,-0.37736,0.245868,0.0260621,-1.46023
87.307029478,-191.866,11.0339,8.30912,3.38854,2.24395,4.68689,4.90837,2.99458,-0.692009,-0.894412,0.0692297,2.32914,-0.147395,-1.40182,-4.247,-2.59929,-0.366405,-0.585175,0.175132,-0.323722,0.661142
87.330249433,-189.767,16.0565,6.19796,3.43623,-1.23111,4.49875,3.64342,0.626767,-2.40005,-0.729549,-1.78864,1.10433,0.215745,-0.995376,-2.94219,-1.70852,-1.94711,0.754936,1.36505,-0.807469,-2.47283
87.353469388,-189.951,16.6661,3.06019,6.12956,-2.66896,5.52459,2.32334,-3.81447,-0.176861,1.92817,-0.636138,-0.480657,-0.506587,-1.33369,-0.318768,-1.90431,-3.80873,0.743018,-1.19375,-1.66453,-3.15739
87.376689342,-189.684,18.1827,0.142242,7.41459,-3.92207,4.24418,2.22183,-4.90976,-2.55717,2.79636,-2.45225,1.51677,1.63125,-3.12489,-4.29382,-2.91312,-0.987126,0.115922,-2.75033,-0.697338,-4.22273
87.399909297,-191.096,20.7224,-1.7757,7.67934,-3.17283,2.66716,0.695448,-1.996,-0.0824632,2.26919,-1.48793,3.16187,1.11968,-2.27767,-3.41338,-1.28491,-1.52923,0.23707,-0.775598,0.651995,0.34611
87.423129252,-191.715,20.902,-3.32614,8.92241,-5.16559,4.04312,0.425525,-1.54191,-0.0461173,1.64942,0.982238,3.59647,0.776638,-5.01894,-4.82616,0.578686,-1.78482,-0.669777,-1.66313,-0.993174,-2.2992
87.446349206,-194.635,21.8208,-5.60698,8.53879,-4.99294,6.21761,-2.81331,-0.73783,2.25613,-0.44777,0.532743,3.6537,-0.29821,-6.55031,-5.37665,-0.325683,-3.76528,2.22811,-1.53457,-0.171769,-0.661048
87.469569161,-197.484,21.9856,-7.27543,10.8858,-5.0258,7.61597,-2.28319,0.244731,0.747769,1.08656,1.94698,4.39136,0.640836,-5.94517,-2.99727,2.64538,-0.164156,3.2532,0.333548,2.39149,-1.49147
87.492789116,-192.35,21.975,-7.81375,10.9484,-5.15147,8.46396,-2.50795,0.142488,0.886579,2.6569,-0.485706,4.35825,-0.223428,-7.0177,-5.7796,0.719947,-0.807915,1.93573,-1.77921,2.21545,-1.36759
87.516009070,-200.488,21.0876,-6.37994,10.8799,-7.15449,8.85269,-2.96234,0.236088,0.759051,0.459985,-1.059,1.4504,2.35729,-7.13809,-7.58123,0.501082,-0.542698,2.82794,1.22837,2.34263,-1.64939
87.539229025,-197.427,14.3987,-3.29114,7.95238,-1.92672,8.68606,-2.04961,-0.820138,-1.0169,5.87822,0.896332,3.02172,0.652741,-6.57376,-2.43149,-0.884141,0.187047,2.79343,1.68041,2.9221,-2.10243
87.562448980,-202.797,22.0808,-10.1325,10.4633,-4.78911,10.107,-2.81583,-2.87876,-2.41299,3.98809,-0.353065,3.52813,3.77832,-6.10819,-3.88178,-0.629363,-0.999616,0.29875,-1.65627,4.42435,-1.73135
87.585668934,-197.122,15.0274,-4.29514,6.70726,3.42774,6.24275,1.2581,-3.60199,-0.884031,2.63791,2.30007,2.32333,0.79829,-3.68486,-0.576805,0.594203,0.996237,0.826585,-1.65375,3.25624,-2.19321
87.608888889,-204.346,12.5575,-1.80626,5.30726,6.07231,9.67563,4.35811,-1.32775,-2.97578,1.23254,2.22639,-0.58989,-1.35872,-2.1435,-1.19294,1.21678,-2.09007,-0.030467,-0.377318,2.08767,-0.594556
87.632108844,-210.005,12.4581,-4.73357,4.53309,4.26462,7.74269,4.14343,-4.23928,-1.70783,2.95483,0.525338,2.27988,0.66709,-2.55282,1.58845,2.42183,0.158926,-0.19327,-1.0784,1.46446,0.119721
87.655328798,-200.234,10.2508,-6.99591,10.9104,1.59672,10.9367,2.51532,-3.03356,-2.6005,-0.404783,2.27536,2.0422,0.897357,0.828365,0.0137308,1.60376,-2.19538,-0.932969,-2.10565,-1.13,-0.0688186
87.678548753,-182.942,0.034668,-11.0867,17.7068,-5.70151,11.8132,3.09186,-1.25838,-4.45442,1.02285,0.710665,1.15962,-2.15043,0.151469,0.584899,0.808333,-1.97717,0.964667,-0.643309,0.908718,0.0438219
87.701768707,-177.546,-7.32275,-9.69804,22.3164,-6.65796,13.0434,5.41781,-1.04917,-4.6813,1.51542,0.666059,4.70308,-1.44182,0.468493,2.92899,3.44667,-0.662602,0.560035,-1.18039,1.75572,-0.394176
87.724988662,-181.121,-6.45399,-7.83333,21.7475,-5.7957,12.93,4.36766,-0.0374815,-3.91787,2.93782,-0.730839,2.28667,-2.92869,1.05347,0.805105,1.49449,-0.682939,-0.475522,0.503895,4.22492,-1.64049
87.748208617,-192.568,3.13375,-14.3934,18.5608,-3.74637,11.3397,2.23211,-1.02538,-4.33625,1.50027,0.455614,1.05388,0.70065,4.51286,2.32899,0.633564,-2.32076,0.380376,0.405639,3.46932,0.119905
87.771428571,-208.878,17.9295,-19.8113,13.1405,0.357718,11.5918,4.00601,2.82887,-2.13945,1.96922,2.38404,-1.99672,0.353073,1.00514,0.529779,-0.939232,-2.18749,0.938931,-0.210718,3.52756,0.926292
87.794648526,-221.075,16.7652,-19.3496,16.5714,-0.48049,10.6427,4.2418,3.30604,-0.307573,2.07944,1.82629,0.11793,-0.496279,2.2534,1.23248,-1.972,-2.69788,-0.0627241,-1.0881,0.0198401,-1.37227
87.817868481,-226.521,21.6012,-14.2908,18.2605,-1.94024,10.6841,4.54174,-0.873791,-0.448218,1.67925,2.32167,2.01087,-0.655688,1.61301,-0.0347767,-1.07737,-3.55327,-0.349922,0.558591,2.33436,0.80716
87.841088435,-214.484,9.42537,-13.4954,19.5563,-1.50203,9.67281,2.96024,4.32158,-1.91483,5.73227,-0.299048,2.97809,-0.0217846,2.22079,2.12991,1.0362,-1.79743,-1.92308,-1.35338,0.79933,-0.190088
87.864308390,-223.048,27.0163,-16.51,13.2951,-2.19191,7.04653,-0.217497,-0.543097,-1.14207,3.90935,1.86739,0.307617,0.300562,2.78331,1.9574,-1.78202,-2.24434,-1.39588,-1.87659,1.80611,1.13347
87.887528345,-186.187,2.88813,-1.73347,0.0472211,-0.027259,3.35649,0.248328,0.876242,-2.73182,4.25348,3.69864,4.81275,1.79417,3.07618,2.3033,2.24637,-3.11743,-2.35146,-2.38114,0.636285,-0.965221
87.910748299,-153.12,3.55291,0.875959,7.17241,2.16906,0.71403,-0.358289,1.95756,1.43183,-0.213808,-0.241669,3.04197,-0.428751,1.21482,0.859516,-0.120618,-3.59744,-1.15237,-1.96137,-4.24587,-2.9241
